id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
23293,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,138,1,15,1,success,-2.9,92.201,-31.4,0.884,5076.2,no
23294,33,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23295,27,student,single,university.degree,no,no,no,cellular,aug,wed,180,1,3,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
23296,33,services,married,basic.9y,no,unknown,unknown,cellular,may,mon,180,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
23297,56,admin.,married,basic.9y,no,yes,no,telephone,may,mon,158,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23298,24,student,single,university.degree,no,no,no,cellular,jun,mon,223,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
23299,53,admin.,married,university.degree,no,no,yes,cellular,jun,mon,115,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,no
23300,39,admin.,married,university.degree,no,no,no,telephone,may,fri,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23301,66,retired,married,basic.6y,no,yes,no,cellular,aug,thu,267,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,yes
23302,45,services,married,professional.course,no,yes,yes,cellular,aug,thu,133,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
23303,45,unemployed,married,professional.course,no,yes,yes,cellular,aug,fri,98,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23304,30,student,single,basic.9y,no,no,no,telephone,may,mon,234,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
23305,27,services,single,high.school,no,unknown,unknown,cellular,jul,fri,179,1,999,1,failure,-1.7,94.215,-40.3,0.79,4991.6,yes
23306,46,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,401,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23307,33,admin.,single,university.degree,no,no,no,cellular,aug,fri,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23308,37,blue-collar,single,high.school,no,no,no,cellular,jul,tue,31,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23309,46,blue-collar,married,basic.9y,no,no,no,telephone,nov,wed,66,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
23310,50,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23311,32,admin.,married,university.degree,no,no,no,cellular,aug,tue,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
23312,49,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,56,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23313,57,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23314,32,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,247,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
23315,44,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23316,40,admin.,married,high.school,no,no,no,cellular,jul,thu,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23317,50,housemaid,married,basic.9y,no,yes,no,cellular,may,mon,126,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
23318,31,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,415,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23319,47,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,971,2,999,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,no
23320,36,admin.,married,university.degree,no,yes,no,cellular,may,fri,70,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
23321,38,services,married,high.school,no,no,no,telephone,may,fri,510,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23322,45,admin.,married,high.school,no,yes,yes,telephone,jun,mon,523,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
23323,32,admin.,single,university.degree,no,no,no,telephone,may,wed,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23324,53,technician,married,university.degree,no,no,yes,cellular,apr,thu,126,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
23325,50,unemployed,married,high.school,unknown,no,no,telephone,jun,fri,10,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23326,42,management,married,unknown,no,yes,no,cellular,apr,mon,590,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
23327,36,services,married,high.school,no,yes,yes,telephone,jul,thu,576,17,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23328,59,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,thu,218,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,yes
23329,30,technician,single,university.degree,no,yes,no,cellular,aug,fri,55,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23330,40,services,single,basic.6y,no,no,no,cellular,nov,thu,373,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23331,24,student,single,university.degree,no,yes,yes,telephone,may,fri,65,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23332,30,blue-collar,single,basic.4y,unknown,yes,yes,telephone,may,thu,331,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23333,47,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,146,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23334,27,admin.,married,high.school,no,yes,no,cellular,jul,mon,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23335,42,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,227,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23336,33,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,110,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
23337,32,entrepreneur,single,university.degree,unknown,yes,no,telephone,may,tue,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23338,27,admin.,married,high.school,no,yes,no,cellular,may,wed,119,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
23339,35,technician,married,professional.course,no,no,yes,cellular,jul,mon,554,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23340,42,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,235,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
23341,63,retired,married,high.school,no,yes,no,cellular,oct,wed,96,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,yes
23342,35,blue-collar,single,basic.4y,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23343,42,admin.,single,high.school,no,no,no,telephone,jul,thu,229,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23344,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23345,37,technician,married,professional.course,no,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23346,32,student,single,university.degree,no,no,no,cellular,nov,thu,151,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23347,48,technician,married,university.degree,no,no,no,cellular,aug,thu,52,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
23348,39,management,married,university.degree,no,no,no,telephone,jun,fri,601,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23349,35,admin.,single,university.degree,no,no,no,cellular,jul,mon,107,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
23350,30,technician,single,professional.course,no,no,no,cellular,aug,wed,387,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23351,43,management,married,unknown,unknown,no,no,cellular,apr,thu,75,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
23352,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23353,23,student,single,basic.9y,no,no,no,cellular,jul,tue,73,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
23354,44,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,57,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23355,30,admin.,single,university.degree,no,no,no,cellular,aug,tue,145,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23356,26,technician,married,basic.9y,unknown,yes,no,telephone,jul,wed,367,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
23357,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,336,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23358,27,admin.,single,university.degree,no,yes,no,cellular,may,fri,680,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
23359,48,admin.,divorced,university.degree,no,yes,no,cellular,jul,wed,121,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23360,28,technician,single,high.school,no,yes,no,cellular,may,wed,576,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,yes
23361,42,technician,married,basic.9y,no,no,no,cellular,nov,wed,294,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
23362,60,self-employed,married,university.degree,no,yes,no,telephone,oct,fri,128,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
23363,23,unemployed,single,high.school,no,no,no,telephone,jul,tue,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.876,4991.6,no
23364,26,blue-collar,single,basic.4y,no,yes,yes,telephone,may,wed,371,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
23365,34,admin.,single,university.degree,no,no,no,cellular,aug,thu,161,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23366,36,admin.,married,university.degree,no,no,no,cellular,jun,mon,174,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
23367,29,services,single,high.school,no,yes,no,cellular,may,mon,229,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
23368,56,management,married,professional.course,no,yes,no,cellular,may,mon,240,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
23369,35,admin.,married,high.school,no,yes,no,cellular,may,mon,226,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
23370,39,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23371,45,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,262,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23372,45,services,married,high.school,unknown,no,no,cellular,jul,mon,174,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23373,39,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,thu,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23374,31,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,315,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23375,36,technician,single,professional.course,unknown,yes,no,cellular,may,wed,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
23376,48,services,married,high.school,unknown,no,no,cellular,aug,thu,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23377,31,student,single,university.degree,no,no,no,cellular,jul,fri,608,3,6,2,success,-1.7,94.215,-40.3,0.885,4991.6,yes
23378,32,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,79,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23379,43,management,single,university.degree,unknown,no,no,cellular,jul,tue,312,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23380,35,admin.,single,high.school,no,yes,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23381,38,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,565,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23382,26,student,single,university.degree,no,no,yes,cellular,may,mon,90,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
23383,33,blue-collar,married,professional.course,no,unknown,unknown,cellular,jun,wed,240,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
23384,47,technician,married,unknown,unknown,yes,no,cellular,jul,wed,239,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23385,31,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,201,3,10,1,success,-1.8,92.893,-46.2,1.25,5099.1,no
23386,59,admin.,married,university.degree,no,no,yes,cellular,sep,wed,193,1,3,1,success,-1.1,94.199,-37.5,0.886,4963.6,yes
23387,55,management,married,university.degree,unknown,yes,no,telephone,may,tue,416,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23388,48,services,divorced,basic.9y,no,unknown,unknown,cellular,may,thu,67,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23389,30,admin.,single,university.degree,no,no,no,cellular,jul,thu,252,1,6,2,success,-1.7,94.215,-40.3,0.846,4991.6,yes
23390,43,admin.,single,university.degree,no,yes,no,telephone,may,tue,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
23391,30,technician,married,professional.course,no,yes,no,cellular,aug,tue,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23392,92,retired,married,unknown,no,no,yes,cellular,aug,wed,370,1,3,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes
23393,33,management,single,university.degree,no,yes,no,telephone,nov,thu,88,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
23394,31,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23395,51,services,divorced,high.school,unknown,no,no,cellular,may,tue,398,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
23396,54,management,married,university.degree,no,no,no,cellular,may,mon,397,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
23397,37,technician,married,professional.course,unknown,no,no,telephone,may,wed,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
23398,55,unemployed,married,basic.4y,unknown,yes,no,telephone,may,wed,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23399,41,admin.,single,university.degree,no,yes,no,cellular,jul,thu,435,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23400,34,entrepreneur,married,university.degree,no,yes,yes,telephone,apr,fri,130,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
23401,60,retired,married,high.school,unknown,yes,no,cellular,jul,fri,79,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23402,22,student,single,professional.course,no,yes,no,cellular,aug,mon,162,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,yes
23403,60,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
23404,53,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,545,24,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23405,26,services,single,high.school,no,yes,no,telephone,may,fri,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
23406,50,services,married,high.school,no,no,no,telephone,may,thu,134,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23407,38,admin.,married,university.degree,no,yes,yes,telephone,may,wed,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23408,38,technician,single,professional.course,no,yes,no,telephone,may,tue,94,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23409,41,technician,single,university.degree,unknown,yes,no,telephone,may,fri,59,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23410,32,unemployed,married,university.degree,no,yes,no,cellular,aug,tue,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23411,29,technician,unknown,high.school,no,yes,no,cellular,aug,wed,243,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23412,39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,217,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23413,59,retired,married,basic.4y,no,no,yes,telephone,jul,thu,22,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23414,47,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,tue,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23415,31,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,145,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
23416,36,self-employed,divorced,basic.4y,no,no,no,telephone,jun,fri,825,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23417,42,admin.,married,high.school,no,yes,no,cellular,may,fri,270,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
23418,30,admin.,divorced,high.school,no,yes,no,telephone,may,wed,62,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
23419,36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,372,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23420,51,self-employed,married,basic.9y,no,yes,no,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23421,28,student,married,university.degree,unknown,no,no,cellular,apr,fri,224,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
23422,55,retired,married,high.school,no,no,no,cellular,nov,fri,532,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
23423,56,retired,married,high.school,no,yes,no,telephone,may,mon,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23424,32,technician,married,university.degree,unknown,yes,no,cellular,aug,tue,695,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23425,53,admin.,single,basic.6y,no,yes,no,telephone,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23426,49,admin.,married,high.school,no,yes,no,cellular,aug,mon,194,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
23427,29,admin.,single,university.degree,no,no,yes,telephone,jun,wed,251,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
23428,33,admin.,married,university.degree,no,yes,yes,telephone,jun,wed,59,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23429,50,housemaid,married,unknown,no,yes,no,telephone,jun,thu,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23430,29,admin.,married,university.degree,no,unknown,unknown,cellular,jun,wed,113,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
23431,36,admin.,married,high.school,unknown,no,no,cellular,aug,thu,324,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23432,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,280,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23433,34,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,mon,465,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23434,50,admin.,married,high.school,unknown,yes,no,telephone,may,fri,317,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23435,37,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,714,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23436,34,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,266,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23437,34,entrepreneur,single,professional.course,no,no,no,telephone,may,tue,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23438,45,management,married,unknown,unknown,yes,no,telephone,jun,wed,171,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
23439,46,housemaid,married,basic.4y,no,no,no,telephone,may,wed,506,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
23440,32,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,463,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
23441,76,retired,married,university.degree,no,yes,yes,cellular,dec,thu,330,2,4,2,success,-3,92.713,-33,0.712,5023.5,yes
23442,38,management,married,high.school,no,no,no,cellular,aug,wed,171,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23443,38,unknown,married,basic.6y,no,yes,no,telephone,may,mon,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23444,32,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23445,48,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,124,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23446,29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,112,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
23447,43,admin.,married,university.degree,no,yes,no,telephone,may,tue,775,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23448,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1975,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
23449,40,blue-collar,married,unknown,no,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23450,43,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,146,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
23451,40,admin.,married,high.school,no,no,no,telephone,may,tue,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
23452,32,admin.,married,high.school,no,yes,no,telephone,jun,wed,156,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
23453,33,admin.,married,university.degree,no,yes,no,cellular,aug,wed,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
23454,34,services,married,high.school,unknown,yes,no,telephone,jul,tue,157,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23455,29,technician,single,university.degree,no,no,no,cellular,may,mon,50,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
23456,32,blue-collar,married,basic.6y,no,no,no,telephone,jul,tue,285,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
23457,32,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23458,37,housemaid,married,high.school,no,yes,yes,telephone,may,mon,723,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
